"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"b_asc_smlr",-0.413219980555171,0.27242954700981,-1.51679575541889,0.272597286525647,-1.51586241309227
"b_City_Midwest_smlr",0.0386732749628858,0.175279004452528,0.220638376419806,0.173851991751102,0.222449421334516
"b_City_South_smlr",0.333810592825709,0.154736401816473,2.15728547973882,0.154875391425559,2.1553494700038
"b_City_Northeast_smlr",0.213430619965131,0.155505351173691,1.37249694852456,0.155951311940102,1.36857213517451
"b_Age_GenZ_smlr",0.0938398057085599,0.230208952205117,0.407628829416452,0.232281414743371,0.403991881193922
"b_Age_Millenials_smlr",0.00487001312269033,0.139034467334864,0.0350273800162151,0.138245474684525,0.0352272877922671
"b_Age_Older_smlr",0.0581736974899958,0.181423016458998,0.320652244822218,0.180811757757316,0.321736253281029
"b_Inc_Mid_smlr",-0.233168197558168,0.183290819850211,-1.2721215265921,0.1851535987441,-1.25932306549671
"b_Inc_High_smlr",-0.202479810796285,0.187044415275582,-1.08252262168834,0.188570816515874,-1.07376005756034
"b_Hel_smlr",0.277948284680654,0.0658535843334887,4.22070093061447,0.0683154801076549,4.06859886284411
"b_Rem_smlr",-0.229921032470984,0.124075510017192,-1.85307344244746,0.122460918634218,-1.87750537098078
"b_Vdc_smlr",0.0468004507385303,0.0537851818435738,0.870136515939324,0.0530667268810407,0.881917040850145
"b_Edc_MoreBachelor_smlr",0.129328013180504,0.151560721699711,0.853308243258058,0.151217100574662,0.855247274871861
"b_Gen_NonMale_smlr",0.154750506037511,0.119333599946369,1.29678905276518,0.119727353114655,1.29252423954714
"b_Chl_Yes_smlr",0.247085328824705,0.125953341871427,1.96172110365226,0.126755521760848,1.94930623449198
"b_Ngh_NonUrban_smlr",0.0839497355197857,0.122776730081446,0.683759336676389,0.123753994464067,0.678359804734717
"b_Rac_Other_smlr",0.0536202262156328,0.131106215669343,0.408983097726395,0.131798695738197,0.40683427036443
"b_asc_grtr",-1.05334709514615,0.304949095826276,-3.45417353113328,0.308437999499382,-3.41510156613585
"b_City_Midwest_grtr",0.316271575105351,0.18913598067962,1.67219147815712,0.18461491602565,1.71314204677486
"b_City_South_grtr",0.462618797118733,0.170643737627122,2.71102123964029,0.174561547620558,2.65017584585307
"b_City_Northeast_grtr",0.123244114472373,0.175100805664677,0.703846644248965,0.173318298716878,0.711085415589599
"b_Age_GenZ_grtr",0.648336249166043,0.257037785664449,2.5223382915865,0.264733609453506,2.44901374821434
"b_Age_Millenials_grtr",0.35298445788293,0.152945020266962,2.30791729777671,0.151840634248756,2.32470352636071
"b_Age_Older_grtr",0.219045936741364,0.215759544935754,1.01523173311562,0.215428849233679,1.01679017234949
"b_Inc_Mid_grtr",-0.278999550013768,0.209020939066879,-1.3347923478829,0.210910193632769,-1.3228357776749
"b_Inc_High_grtr",-0.201661312146549,0.212474251534226,-0.949109412977813,0.218071426918765,-0.924748899917415
"b_Hel_grtr",0.14194183139114,0.0685731695875735,2.06993248591009,0.0677453124286386,2.09522734935585
"b_Rem_grtr",0.244434344417141,0.137752951812041,1.7744399753456,0.137970205480244,1.77164586778949
"b_Vdc_grtr",0.0562869893509653,0.0605143517899079,0.93014281217753,0.0624001399666888,0.902033062442056
"b_Edc_MoreBachelor_grtr",0.516438498118411,0.176944208048683,2.91865161235637,0.183454011321212,2.81508425135591
"b_Gen_NonMale_grtr",-0.594144867091215,0.136572564858196,-4.35039693153687,0.136820426080237,-4.3425158370928
"b_Chl_Yes_grtr",0.762529527550741,0.140833170515873,5.41441710612342,0.14042914908335,5.4299946451869
"b_Ngh_NonUrban_grtr",-0.247998900295338,0.134093545808975,-1.84944695733997,0.134252239972013,-1.84726080061709
"b_Rac_Other_grtr",-0.302710709231027,0.150858178603661,-2.00659130338778,0.150748565294038,-2.00805034953788
