"","b_asc_same","b_City_Midwest_same","b_City_South_same","b_City_Northeast_same","b_Age_GenZ_same","b_Age_Millenials_same","b_Age_Older_same","b_Inc_Mid_same","b_Inc_High_same","b_Hel_same","b_Vdc_same","b_Edc_MoreBachelor_same","b_Gen_NonMale_same","b_Chl_Yes_same","b_Ngh_NonUrban_same","b_asc_grtr","b_City_Midwest_grtr","b_City_South_grtr","b_City_Northeast_grtr","b_Age_GenZ_grtr","b_Age_Millenials_grtr","b_Age_Older_grtr","b_Inc_Mid_grtr","b_Inc_High_grtr","b_Hel_grtr","b_Vdc_grtr","b_Edc_MoreBachelor_grtr","b_Gen_NonMale_grtr","b_Chl_Yes_grtr","b_Ngh_NonUrban_grtr"
"b_asc_same",1,-0.206282964921993,-0.211727402901023,-0.20789590502099,-0.339380725555072,-0.366593779227678,-0.267199610086942,-0.453697038941011,-0.449281481936568,-0.331277654354055,-0.0013597782591524,-0.302263106370916,-0.216026788479596,-0.229416095904128,-0.330559451689784,0.475122744784925,-0.089474335769906,-0.0960703296546665,-0.0942284235598491,-0.163073724933879,-0.153339605980702,-0.0953500687536001,-0.205584372414955,-0.195519277630072,-0.160715293050122,-0.00440100577623782,-0.159675849737714,-0.0816263749402227,-0.102214716584902,-0.139505386174812
"b_City_Midwest_same",-0.206282964921993,1,0.325368056570512,0.315757887655709,-0.0253704797289238,-0.0190813164943034,0.0107712786077993,0.0525560171383486,0.0734191297912362,0.018963322618073,-0.0189675313150718,-0.0346995658284371,0.0133114135595257,0.0181428051968582,-0.050248685749315,-0.0997772777950056,0.43929193257803,0.14668514949646,0.139378921555855,-0.0132104652745541,-0.0107240149047846,0.00371562137805941,0.0244097658729416,0.0327265370120655,0.0103941608126068,-0.00564643703996087,-0.0140842873417109,0.00497507900229341,0.00684057529311289,-0.0240350515668643
"b_City_South_same",-0.211727402901023,0.325368056570512,1,0.35965068897031,0.00204559434160168,-0.00957917101183707,0.00568592834053182,0.0616390927169838,0.0474205261250277,-0.027436525286771,0.0202564622597216,-0.0395786832972255,0.00281638498349515,0.0060743078837695,-0.0329070350547505,-0.101698339570448,0.141358341756866,0.431391987148158,0.158339322870555,0.000479015477018962,-0.00396566746136915,0.00074187514018127,0.0284539832201467,0.0190611359067191,-0.0128381088577558,0.00912606429127637,-0.0163583195290626,0.00334603546661756,0.000600402775876968,-0.0152041113597393
"b_City_Northeast_same",-0.20789590502099,0.315757887655709,0.35965068897031,1,-0.0167408868802785,-0.0195457005376711,-0.0494016366505028,0.0251230976748424,0.0470331484956242,-0.0349461016803368,-0.00798015655350666,-0.0435126098169304,0.0240925138698697,-0.0296706838019796,0.0658182607373121,-0.100887641232374,0.137187309280154,0.162198593881318,0.414618843810384,-0.00790736818848792,-0.00642867469528208,-0.0146199405826639,0.0105246150240547,0.0208945311973602,-0.0161737656661289,-0.000809682967596923,-0.0176218939361364,0.0106937663747967,-0.0130727827554916,0.0248641449458151
"b_Age_GenZ_same",-0.339380725555072,-0.0253704797289238,0.00204559434160168,-0.0167408868802785,1,0.314883577545211,0.256458926521478,0.0440554136085966,0.093006918647292,0.0504127176268616,0.0223316533262233,0.230824184737441,-0.0708894112984007,0.0712246418225151,-0.00426992858025146,-0.164544468658387,-0.0102023989540036,-0.000109770271933666,-0.00676745885557552,0.557709850352816,0.130987931560567,0.086004654034488,0.0272367314597679,0.0489520285215394,0.0274327938932963,0.00775575189783607,0.102589740471021,-0.0260160783479514,0.0306362492387209,-0.00204768642736692
"b_Age_Millenials_same",-0.366593779227678,-0.0190813164943034,-0.00957917101183707,-0.0195457005376711,0.314883577545211,1,0.421507134289369,0.014805390639729,0.0974706970606687,0.0269948368673405,-0.0199611896591062,0.00226881068639036,-0.0238328335171458,0.0932038056785608,0.0845741795633571,-0.167562208824739,-0.00994488632159511,-0.00514747150656272,-0.00699128691995173,0.143871475856372,0.421883086784243,0.138800581727481,0.00852508680637376,0.0465041738007785,0.0121844439298287,-0.00665943715323039,-0.00292873853661669,-0.00718022668698078,0.0426329137039534,0.0377754003751176
"b_Age_Older_same",-0.267199610086942,0.0107712786077993,0.00568592834053182,-0.0494016366505028,0.256458926521478,0.421507134289369,1,0.0130728408425252,0.00487534272273067,-0.0414182653822343,0.0397696647787711,0.0269750696209397,0.0100181445132242,0.282835975112959,-0.0960218742479163,-0.125243423889862,0.00434493702748636,0.00298178066813061,-0.0182932181105419,0.122676699495404,0.176641943690168,0.313577131898017,0.00353613743662197,0.000201567580441696,-0.0182817193350152,0.0159151136872942,0.0143480261182792,0.00384033503687592,0.124552981825789,-0.043584603492324
"b_Inc_Mid_same",-0.453697038941011,0.0525560171383486,0.0616390927169838,0.0251230976748424,0.0440554136085966,0.014805390639729,0.0130728408425252,1,0.758770479266478,-0.0110882696506193,-0.0385296191373246,-0.201720101047168,0.0438147005418429,-0.0953762771444588,0.0150442078635459,-0.203929375253302,0.0215973438681957,0.024991241996075,0.0115274822447102,0.0166813780910217,0.00460604599745668,0.0050918369572766,0.495353481412689,0.352744864478548,-0.00199687288876315,-0.0166078648436996,-0.094741678935082,0.0140109198989469,-0.0465693820754087,0.00403503216368593
"b_Inc_High_same",-0.449281481936568,0.0734191297912362,0.0474205261250277,0.0470331484956242,0.093006918647292,0.0974706970606687,0.00487534272273067,0.758770479266478,1,-0.0111108613174652,-0.0612721475599983,-0.339240550783954,0.0525918524927043,-0.0969564625815041,-0.0127863138499345,-0.201009086734416,0.0299332582254739,0.0188421318883141,0.0221913695731855,0.0409870296504295,0.0410514755703528,0.00444988000700277,0.365374100835326,0.45669942893094,-0.00128935852534355,-0.023204847866036,-0.153399625684515,0.0163427068199581,-0.0464981750954074,-0.00760018132820831
"b_Hel_same",-0.331277654354055,0.018963322618073,-0.027436525286771,-0.0349461016803368,0.0504127176268616,0.0269948368673405,-0.0414182653822343,-0.0110882696506193,-0.0111108613174652,1,-0.132309148417972,0.00894756232217166,-0.093264546247351,-0.0295901384267095,0.0861678897863551,-0.160516911449268,0.00955060456783342,-0.0099435541840072,-0.0125601249184191,0.0245031266148896,0.0107135150126993,-0.00907161322186211,-0.00825710112630208,-0.00467392001662831,0.47546923449148,-0.0510175646118324,0.00808610522680671,-0.0432220380712062,-0.0107602691490766,0.0363308232640587
