"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"b_City_Midwest",-0.0927318524629494,0.118947429721175,-0.779603667606123,0.118748053102906,-0.780912613216397
"b_City_South",-0.0282700079586573,0.107494292569498,-0.2629907810257,0.108428060518499,-0.260725939608908
"b_City_Northeast",-0.159483529247656,0.111372821151335,-1.4319788939435,0.113316127526642,-1.40742127999529
"b_Age_GenZ",0.658517816947287,0.161928151705949,4.06672842251118,0.164241192298031,4.00945589674207
"b_Age_Millenials",0.180379969135275,0.0956481103387766,1.88587070352342,0.0966672216177882,1.8659889683028
"b_Age_Older",-0.115866007633546,0.133826314443342,-0.865793906941967,0.128529892295098,-0.901471288620728
"b_Inc_Mid",-0.233439328005191,0.126798437458274,-1.84102685083962,0.13442301664819,-1.73660236041381
"b_Inc_High",-0.551923667602433,0.12866311123767,-4.28968071961903,0.135002860531392,-4.08823683757496
"b_Hel",-0.182768442100014,0.0439409925153318,-4.15940632283721,0.0454476509881281,-4.02151570270941
"b_Vdc",0.0756765278899406,0.0379048524389993,1.99648654513898,0.039189686202313,1.93103173879137
"b_Edc_MoreBachelor",-0.401548904858327,0.106989513198716,-3.75316134126634,0.107327072812923,-3.7413570903797
"b_Gen_NonMale",-0.00622526785885407,0.0833363534723073,-0.0747005070352968,0.0825094114192277,-0.0754491851508149
"b_Chl_Yes",0.364754295262239,0.086239452881839,4.22955252002825,0.0849535676161755,4.29357242429438
"b_Ngh_NonUrban",-0.37044107165353,0.085170736336293,-4.34939378932759,0.0865220465269318,-4.28146451133957
"tau_fewer",-1.44862031338365,0.17681418130534,-8.192896648273,0.18175052995883,-7.97037738328355
"tau_same",0.309294930456824,0.173862604444057,1.77896179253627,0.179110923096325,1.72683455095861
